id,key,value,type 
406951645,tiger:name_type,Ave,name_
406951645,tiger:zip_right,94530,zip_r
407645842,name,University Village,regular
407645842,source,Bing,regular
407645842,landuse,residential,regular
407654178,source,Bing,regular
407654178,building,yes,regular
407654252,amenity,parking,regular
407995230,source,Bing,regular
407995230,landuse,grass,regular
407995237,highway,footway,regular
408410115,addr:city,Richmond,city
408410115,addr:housenumber,100,hous
408410115,addr:street,South 23rd Street,stre
408410115,building,yes,regular
408410134,building,house,regular
408410171,highway,service,regular
408410171,service,alley,regular
408538178,name,Sneath Lane,regular
408538178,lanes,4,regular
408538178,highway,primary,regular
408538178,tiger:cfcc,A41,cfcc
408538178,tiger:county,"San Mateo, CA",count
408538178,lanes:forward,3,forwa
408538178,lanes:backward,1,backw
408538178,tiger:zip_left,94066,zip_l
408538178,tiger:name_base,Sneath,name_
408538178,tiger:name_type,Ln,name_
408538178,tiger:zip_right,94066,zip_r
408538178,placement:backward,left_of:1,backward
408538178,turn:lanes:forward,left|through|right,lane
408600376,name,Diamond Heights Boulevard,regular
408600376,lanes,2,regular
408600376,oneway,yes,regular
408600376,highway,secondary,regular
408600376,maxspeed,30 mph,regular
408600376,tiger:cfcc,A45,cfcc
408600376,turn:lanes,left|,lane
408600376,tiger:county,"San Francisco, CA",count
408600376,tiger:name_base,Diamond Heights,name_
408600376,tiger:name_type,Blvd,name_
408602003,bicycle,yes,regular
408602003,hgv,designated,regular
408602003,hgv:national_network,terminal_access,nat
408602003,highway,trunk,regular
408602003,lanes,3,regular
408602003,lcn_ref,91;95;885,regular
408602003,maxspeed,45 mph,regular
408602003,name,Skyline Boulevard,regular
408602003,oneway,yes,regular
408602003,ref,CA 35,regular
408602003,source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:na
408602003,tiger:cfcc,A35,cfcc
408602003,tiger:county,"San Francisco, CA",count
408602003,tiger:name_base,Skyline,name_
408602003,tiger:name_base_1,State Highway 35,name_
408602003,tiger:name_type,Blvd,name_
408602003,turn:lanes,left|left|through,lane
408610967,cycleway:right,lane,right
408610967,highway,tertiary,regular
408610967,lanes,4,regular
408610967,lanes:backward,1,backw
408610967,lanes:forward,3,forwa
408610967,lcn_ref,86,regular
408610967,name,Winston Drive,regular
408610967,tiger:cfcc,A45,cfcc
408610967,tiger:county,"San Francisco, CA",count
408610967,tiger:name_base,Winston,name_
408610967,tiger:name_type,Dr,name_
408610967,turn:lanes:forward,left||,lane
408708064,barrier,fence,regular
408708086,source,Bing,regular
408708086,building,yes,regular
410115245,landuse,grass,regular
410986727,highway,service,regular
411424386,name,Emmett Avenue,regular
411424386,highway,residential,regular
411424386,tiger:cfcc,A41,cfcc
411424386,tiger:county,"San Mateo, CA",count
411424386,tiger:zip_left,94002,zip_l
411424386,tiger:name_base,Emmett,name_
411424386,tiger:name_type,Ave,name_
411424386,tiger:zip_right,94002,zip_r
411888476,building,yes,regular
411888476,source,Bing,regular
412506570,source,Bing,regular
412506570,building,yes,regular
412860428,highway,footway,regular
413378739,name,Highland Care Pavilion,regular
413378739,building,hospital,regular
413378739,building:levels,5,levels
413684050,landuse,grass,regular
414034498,highway,footway,regular
414034867,name,Leola M. Harvard Early Education School,regular
414034867,source,Bing,regular
414034867,amenity,school,regular
414035365,height,30 m,regular
414035365,building,industrial,regular
414276700,source,Bing,regular
414276700,building,yes,regular
414455623,name,Otis Spunkmeyer Field,regular
414455623,leisure,recreation_ground,regular
414698768,highway,service,regular
414698768,service,parking_aisle,regular
414713228,building,commercial,regular
414835310,building,yes,regular
414847973,building,house,regular
414872546,building,house,regular
414887522,name,17th & Folsom Park,regular
414887522,landuse,construction,regular
414887522,website,http://sfrecpark.org/project/proposed-park-site-at-17th-and-folsom/,regular
414887522,construction,park,regular
415113258,comment,boundary is not exact needs updating,regular
415113258,ele,128,regular
415113258,gnis:county_id,001,coun
415113258,gnis:created,01/19/1981,crea
415113258,gnis:edited,05/15/2007,edit
415113258,gnis:feature_id,227027,feat
415113258,gnis:state_id,06,stat
415113258,leisure,park,regular
415113258,name,Leona Heights Park,regular
415113258,source,Bing,regular
415116940,source,Bing,regular
415116940,amenity,parking,regular
415777877,name,Lincoln Avenue,regular
415777877,lanes,3,regular
415777877,highway,tertiary,regular
415777877,tiger:cfcc,A41,cfcc
415777877,tiger:county,"Contra Costa, CA",count
415777877,lanes:forward,1,forwa
415777877,lanes:backward,2,backw
415777877,tiger:reviewed,no,revie
415777877,tiger:zip_left,94801,zip_l
415777877,tiger:name_base,Lincoln,name_
415777877,tiger:name_type,Ave,name_
415777877,tiger:zip_right,94801,zip_r
415777877,turn:lanes:backward,left|right,lane
415798291,lanes,3,regular
415798291,oneway,yes,regular
415798291,highway,motorway_link,regular
415798291,tiger:cfcc,A63,cfcc
415798291,turn:lanes,left|left;through|right,lane
415798291,tiger:county,"Contra Costa, CA",count
415798291,tiger:reviewed,no,revie
415803794,foot,yes,regular
415803794,hgv,designated,regular
415803794,hgv:state_network,yes,sta
415803794,highway,trunk,regular
415803794,lanes,2,regular
415803794,maxspeed,30 mph,regular
415803794,name,San Pablo Avenue,regular
415803794,old_ref,US 40,regular
415803794,oneway,yes,regular
415803794,ref,CA 123,regular
415803794,sidewalk,right,regular
415803794,source:hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:st
415803794,tiger:cfcc,A31,cfcc
415803794,utility_wires,underground,regular
415819176,name,Bancroft Avenue,regular
415819176,highway,secondary,regular
415819176,cycleway,lane,regular
415819176,tiger:cfcc,A41,cfcc
415819176,tiger:county,"Alameda, CA",count
415819176,tiger:reviewed,no,revie
415819176,tiger:zip_left,94578,zip_l
415819176,tiger:name_base,Bancroft,name_
415819176,tiger:name_type,Ave,name_
415819176,tiger:zip_right,94578,zip_r
415819176,turn:lanes:backward,left|,lane
415819242,hgv,designated,regular
415819242,ref,CA 61,regular
415819242,name,Davis Street,regular
415819242,oneway,yes,regular
415819242,highway,primary,regular
415819242,tiger:cfcc,A41,cfcc
415819242,tiger:county,"Alameda, CA",count
415819242,unsigned_ref,SR 112,regular
415819242,tiger:reviewed,no,revie
415819242,tiger:zip_left,94577,zip_l
415819242,tiger:name_base,Davis,name_
415819242,tiger:name_type,St,name_
415819242,tiger:zip_right,94577,zip_r
415819242,hgv:state_network,yes,sta
415819242,source:hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:st
415823432,name,Bancroft Avenue,regular
415823432,highway,secondary,regular
415823432,cycleway,lane,regular
415823432,tiger:cfcc,A41,cfcc
415823432,tiger:county,"Alameda, CA",count
415823432,tiger:reviewed,no,revie
415823432,tiger:zip_left,94578,zip_l
415823432,tiger:name_base,Bancroft,name_
415823432,tiger:name_type,Ave,name_
415823432,tiger:zip_right,94578,zip_r
415823432,turn:lanes:backward,left|,lane
415823452,name,Bancroft Avenue,regular
415823452,highway,secondary,regular
415823452,sidewalk,both,regular
415823452,tiger:cfcc,A41,cfcc
415823452,tiger:county,"Alameda, CA",count
415823452,cycleway:right,lane,right
415823452,tiger:reviewed,no,revie
415823452,tiger:zip_left,94578,zip_l
415823452,tiger:name_base,Bancroft,name_
415823452,tiger:name_type,Ave,name_
415823452,tiger:zip_right,94578,zip_r
415823452,turn:lanes:forward,left|,lane
415823459,name,Bancroft Avenue,regular
415823459,oneway,yes,regular
415823459,highway,secondary,regular
415823459,cycleway,lane,regular
415823459,sidewalk,right,regular
415823459,turn:lanes,left|,lane
415835809,name,Oakport Street,regular
415835809,highway,secondary,regular
415835809,tiger:cfcc,A41,cfcc
415835809,tiger:county,"Alameda, CA",count
415835809,tiger:zip_left,94621,zip_l
415835809,tiger:name_base,Oakport,name_
415835809,tiger:name_type,St,name_
415835809,tiger:zip_right,94621,zip_r
415835809,turn:lanes:backward,|merge_to_left,lane
415836666,ref,CA 61,regular
415836666,name,Doolittle Drive,regular
415836666,bicycle,yes,regular
415836666,highway,primary,regular
415836666,cycleway,lane,regular
415836666,maxspeed,50 mph,regular
415836666,tiger:cfcc,A31:A41,cfcc
415836666,tiger:county,"Alameda, CA",count
415836666,tiger:reviewed,no,revie
415836666,tiger:zip_left,94577,zip_l
415836666,tiger:name_base,Doolittle,name_
415836666,tiger:name_type,Dr,name_
415836666,tiger:zip_right,94577,zip_r
415836666,tiger:name_base_1,State Highway 61,name_
415836666,turn:lanes:forward,left||,lane
415844367,name,Keller Avenue,regular
415844367,oneway,yes,regular
415844367,highway,secondary,regular
415844367,tiger:cfcc,A41,cfcc
415844367,turn:lanes,left||,lane
415844367,tiger:county,"Alameda, CA",count
415844367,tiger:reviewed,no,revie
415844367,tiger:zip_left,94605,zip_l
415844367,tiger:name_base,Keller,name_
415844367,tiger:name_type,Ave,name_
415844367,tiger:zip_right,94605,zip_r
415844392,highway,secondary,regular
415844392,name,MacArthur Boulevard,regular
415844392,tiger:cfcc,A41,cfcc
415844392,tiger:county,"Alameda, CA",count
415844392,tiger:name_base,Macarthur,name_
415844392,tiger:name_type,Blvd,name_
415844392,tiger:zip_left,94605,zip_l
415844392,tiger:zip_right,94605,zip_r
415850087,hgv,designated,regular
415850087,ref,CA 185,regular
415850087,foot,yes,regular
415850087,name,International Boulevard,regular
415850087,bicycle,yes,regular
415850087,highway,primary,regular
415850087,old_name,E 14th St,regular
415850087,sidewalk,both,regular
415850087,tiger:cfcc,A31,cfcc
415850087,tiger:county,"Alameda, CA",count
415850087,tiger:reviewed,no,revie
415850087,tiger:zip_left,94541,zip_l
415850087,tiger:name_base,14th,name_
415850087,tiger:name_type,St,name_
415850087,tiger:zip_right,94541,zip_r
415850087,hgv:state_network,yes,sta
415850087,tiger:name_base_1,State Highway 185,name_
415850087,source:hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:st
415850087,tiger:name_direction_prefix,E,name_
415852348,cycleway,lane,regular
415852348,highway,secondary,regular
415852348,name,73rd Avenue,regular
415852348,oneway,yes,regular
415852348,sidewalk,right,regular
415852348,tiger:cfcc,A41,cfcc
415852348,tiger:county,"Alameda, CA",count
415852348,tiger:name_base,73rd,name_
415852348,tiger:name_type,Ave,name_
415852348,tiger:reviewed,no,revie
415852348,tiger:zip_left,94605,zip_l
415852348,tiger:zip_right,94605,zip_r
415852360,cycleway,lane,regular
415852360,highway,secondary,regular
415852360,name,73rd Avenue,regular
415852360,oneway,yes,regular
415852360,sidewalk,right,regular
415852360,turn:lanes,left||,lane
415855630,hgv,designated,regular
415855630,ref,CA 185,regular
415855630,foot,yes,regular
415855630,name,International Boulevard,regular
415855630,bicycle,yes,regular
415855630,highway,primary,regular
415855630,old_name,E 14th St,regular
415855630,sidewalk,both,regular
415855630,tiger:cfcc,A31,cfcc
415855630,tiger:county,"Alameda, CA",count
415855630,tiger:reviewed,no,revie
415855630,tiger:zip_left,94541,zip_l
415855630,tiger:name_base,14th,name_
415855630,tiger:name_type,St,name_
415855630,tiger:zip_right,94541,zip_r
415855630,hgv:state_network,yes,sta
415855630,tiger:name_base_1,State Highway 185,name_
415855630,turn:lanes:backward,left||,lane
415855630,source:hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:st
415855630,tiger:name_direction_prefix,E,name_
415860812,name,Tilden Way,regular
415860812,oneway,yes,regular
415860812,highway,secondary,regular
415860812,tiger:cfcc,A41,cfcc
415860812,turn:lanes,left||,lane
415860812,tiger:county,"Alameda, CA",count
415860812,tiger:reviewed,no,revie
415860812,tiger:name_base,Tilden:Versailles,name_
415860812,tiger:name_type,Ave:Way,name_
415865200,name,MacArthur Boulevard,regular
415865200,highway,secondary,regular
415865200,tiger:cfcc,A41,cfcc
415865200,tiger:county,"Alameda, CA",count
415865200,tiger:reviewed,no,revie
415865200,tiger:zip_left,94605,zip_l
415865200,tiger:name_base,Macarthur,name_
415865200,tiger:name_type,Blvd,name_
415865200,tiger:zip_right,94605,zip_r
415870509,foot,yes,regular
415870509,name,6th Street,regular
415870509,lanes,3,regular
415870509,bicycle,yes,regular
415870509,highway,tertiary,regular
415870509,surface,paved,regular
415870509,cycleway,lane,regular
415870509,maxspeed,25 mph,regular
415870509,sidewalk,both,regular
415870509,tiger:cfcc,A41,cfcc
415870509,tiger:county,"Alameda, CA",count
415870509,lanes:forward,2,forwa
415870509,lanes:backward,1,backw
415870509,tiger:reviewed,yes,revie
415870509,tiger:zip_left,94710,zip_l
415870509,tiger:name_base,6th,name_
415870509,tiger:name_type,St,name_
415870509,tiger:zip_right,94710,zip_r
415870509,turn:lanes:forward,left|,lane
415870513,foot,yes,regular
415870513,name,7th Street,regular
415870513,bicycle,yes,regular
415870513,highway,tertiary,regular
415870513,maxspeed,25 mph,regular
415870513,sidewalk,both,regular
415870513,turn:lanes:forward,left|through,lane
415870602,hgv,designated,regular
415870602,foot,yes,regular
415870602,name,University Avenue,regular
415870602,lanes,3,regular
415870602,oneway,yes,regular
415870602,bicycle,yes,regular
415870602,highway,primary,regular
415870602,surface,paved,regular
415870602,cycleway,no,regular
415870602,maxspeed,25 mph,regular
415870602,sidewalk,right,regular
415870602,tiger:cfcc,A41,cfcc
415870602,turn:lanes,left||,lane
415870602,parking_meters,right,regular
415872135,name,Foothill Boulevard,regular
415872135,lanes,3,regular
415872135,highway,secondary,regular
415872135,sidewalk,both,regular
415872135,tiger:cfcc,A41,cfcc
415872135,tiger:county,"Alameda, CA",count
415872135,lanes:forward,1,forwa
415872135,lanes:backward,2,backw
415872135,tiger:reviewed,no,revie
415872135,tiger:zip_left,94605,zip_l
415872135,tiger:name_base,Foothill,name_
415872135,tiger:name_type,Blvd,name_
415872135,tiger:zip_right,94605,zip_r
415872135,turn:lanes:backward,left|,lane
415876788,foot,yes,regular
415876788,name,Hearst Avenue,regular
415876788,lanes,4,regular
415876788,oneway,no,regular
415876788,bicycle,yes,regular
415876788,highway,tertiary,regular
415876788,surface,paved,regular
415876788,cycleway,lane,regular
415876788,maxspeed,25 mph,regular
415876788,sidewalk,both,regular
415876788,tiger:cfcc,A41,cfcc
415876788,tiger:county,"Alameda, CA",count
415876788,lanes:forward,2,forwa
415876788,lanes:backward,2,backw
415876788,tiger:zip_left,94709,zip_l
415876788,tiger:name_base,Hearst,name_
415876788,tiger:name_type,Ave,name_
415876788,tiger:zip_right,94709,zip_r
415876788,turn:lanes:backward,merge_to_right|,lane
415880893,name,Shellmound Street,regular
415880893,name_1,Bay Street,regular
415880893,highway,tertiary,regular
415880893,cycleway,lane,regular
415880893,maxspeed,25 mph,regular
415880893,tiger:cfcc,A41,cfcc
415880893,source:name,survey,name
415880893,tiger:county,"Alameda, CA",count
415880893,tiger:reviewed,no:yes,revie
415880893,tiger:zip_left,94608,zip_l
415880893,tiger:name_base,Bay:Shellmound,name_
415880893,tiger:name_type,St,name_
415880893,tiger:zip_right,94608,zip_r
415880893,tiger:name_base_1,Bay,name_
415880893,tiger:name_type_1,St,name_
415880893,turn:lanes:backward,left|,lane
415883155,highway,secondary,regular
415883155,name,Harbor Bay Parkway,regular
415883155,oneway,yes,regular
415883155,tiger:cfcc,A41,cfcc
415883155,tiger:county,"Alameda, CA",count
415883155,tiger:name_base,Harbor Bay,name_
415883155,tiger:name_type,Pky,name_
415883155,tiger:reviewed,no,revie
415883155,tiger:zip_left,94502,zip_l
415883155,tiger:zip_right,94502,zip_r
415883943,foot,yes,regular
415883943,hgv,designated,regular
415883943,hgv:state_network,yes,sta
415883943,highway,trunk,regular
415883943,lanes,2,regular
415883943,maxspeed,30 mph,regular
415883943,name,San Pablo Avenue,regular
415883943,old_ref,US 40,regular
415883943,oneway,yes,regular
415883943,ref,CA 123,regular
415883943,sidewalk,right,regular
415883943,source:hgv:state_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,hgv:st
415883943,tiger:cfcc,A31,cfcc
415883943,utility_wires,underground,regular
415884024,hgv,designated,regular
415884024,foot,yes,regular
415884024,name,Shattuck Avenue,regular
415884024,lanes,2,regular
415884024,oneway,yes,regular
415884024,highway,secondary,regular
415884024,surface,paved,regular
415884024,maxspeed,25 mph,regular
415884024,sidewalk,right,regular
415884024,tiger:cfcc,A41,cfcc
415884024,tiger:county,"Alameda, CA",count
415884024,tiger:zip_left,94709,zip_l
415884024,tiger:name_base,Shattuck,name_
415884024,tiger:name_type,Ave,name_
415884024,tiger:zip_right,94709,zip_r
415884413,name,Airport Drive,regular
415884413,lanes,4,regular
415884413,oneway,yes,regular
415884413,highway,trunk,regular
415884413,maxspeed,15 mph,regular
415903046,cycleway,lane,regular
415903046,highway,secondary,regular
415903046,name,Mecartney Road,regular
415903046,oneway,yes,regular
415903046,tiger:cfcc,A41,cfcc
415903046,tiger:county,"Alameda, CA",count
415903046,tiger:name_base,Mecartney,name_
415903046,tiger:name_type,Rd,name_
415903046,turn:lanes,left||,lane
415911816,cycleway,shared_lane,regular
415911816,highway,tertiary,regular
415911816,name,Foothill Boulevard,regular
415911816,oneway,yes,regular
415911816,sidewalk,both,regular
415911816,tiger:cfcc,A41,cfcc
415911816,tiger:county,"Alameda, CA",count
415911816,tiger:name_base,Foothill,name_
415911816,tiger:name_type,Blvd,name_
415911816,tiger:reviewed,no,revie
415911816,tiger:zip_left,94606; 94605,zip_l
415911816,tiger:zip_right,94606; 94605,zip_r
415911816,turn:lanes,left|left;right,lane
416040941,foot,yes,regular
416040941,name,San Pablo Avenue,regular
416040941,lanes,5,regular
416040941,highway,primary,regular
416040941,sidewalk,both,regular
416040941,tiger:cfcc,A41,cfcc
416040941,tiger:county,"Contra Costa, CA",count
416040941,tiger:reviewed,no,revie
416040941,tiger:zip_left,94805,zip_l
416040941,tiger:name_base,San Pablo,name_
416040941,tiger:name_type,Ave,name_
416040941,tiger:zip_right,94805,zip_r
416040941,turn:lanes:forward,left||,lane
416083240,foot,yes,regular
416083240,name,San Pablo Avenue,regular
416083240,lanes,5,regular
416083240,highway,primary,regular
416083240,sidewalk,both,regular
416083240,tiger:cfcc,A41,cfcc
416083240,tiger:county,"Contra Costa, CA",count
416083240,tiger:reviewed,no,revie
416083240,tiger:zip_left,94805,zip_l
416083240,tiger:name_base,San Pablo,name_
416083240,tiger:name_type,Ave,name_
416083240,tiger:zip_right,94805,zip_r
416083240,turn:lanes:forward,left||,lane
416098981,name,Joaquin Miller Road,regular
416098981,oneway,yes,regular
416098981,highway,secondary,regular
416098981,maxspeed,35 mph,regular
416098981,turn:lanes,left||,lane
416103599,foot,yes,regular
416103599,name,Market Street,regular
416103599,oneway,yes,regular
416103599,highway,tertiary,regular
416103599,cycleway,lane,regular
416103599,sidewalk,right,regular
416103599,tiger:cfcc,A41,cfcc
416103599,tiger:county,"Alameda, CA",count
416103599,tiger:reviewed,no,revie
416103599,tiger:name_base,Market,name_
416103599,tiger:name_type,St,name_
416105055,foot,yes,regular
416105055,name,Telegraph Avenue,regular
416105055,oneway,yes,regular
416105055,highway,secondary,regular
416105055,cycleway,lane,regular
416105055,maxspeed,25 mph,regular
416105055,sidewalk,right,regular
416105055,turn:lanes,left||,lane
416111293,hgv,designated,regular
416111293,foot,yes,regular
416111293,name,Adeline Street,regular
416111293,oneway,yes,regular
416111293,bicycle,yes,regular
416111293,highway,primary,regular
416111293,surface,paved,regular
416111293,maxspeed,25 mph,regular
416111293,sidewalk,separate,regular
416111293,tiger:cfcc,A41,cfcc
416111293,tiger:county,"Alameda, CA",count
416111293,cycleway:right,lane,right
416111293,tiger:zip_left,94608,zip_l
416111293,tiger:name_base,Adeline,name_
416111293,tiger:name_type,St,name_
416111293,tiger:zip_right,94608,zip_r
416123126,name,West Street,regular
416123126,highway,tertiary,regular
416123126,maxspeed,30 mph,regular
416123126,sidewalk,both,regular
416123126,tiger:cfcc,A41,cfcc
416123126,tiger:county,"Alameda, CA",count
416123126,cycleway:left,no,left
416123126,lanes:forward,1,forwa
416123126,cycleway:right,lane,right
416123126,lanes:backward,2,backw
416123126,tiger:zip_left,94608,zip_l
416123126,tiger:name_base,West,name_
416123126,tiger:name_type,St,name_
416123126,tiger:zip_right,94608,zip_r
416123126,turn:lanes:backward,left|,lane
416128587,cycleway,lane,regular
416128587,highway,secondary,regular
416128587,name,Market Street,regular
416128587,oneway,yes,regular
416128587,sidewalk,right,regular
416128587,tiger:cfcc,A41,cfcc
416128587,tiger:county,"Alameda, CA",count
416128587,tiger:name_base,Market,name_
416128587,tiger:name_type,St,name_
416128587,tiger:reviewed,no,revie
416139345,name,Castro Street,regular
416139345,lanes,3,regular
416139345,oneway,yes,regular
416139345,highway,trunk,regular
416139345,maxspeed,50 mph,regular
416139345,tiger:cfcc,A41,cfcc
416139345,turn:lanes,left||,lane
416139345,tiger:county,"Contra Costa, CA",count
416139345,tiger:name_base,Castro,name_
416139345,tiger:name_type,St,name_
416139345,tiger:name_direction_prefix,N,name_
416146724,name,Fruitvale Avenue,regular
416146724,highway,secondary,regular
416146724,cycleway,lane,regular
416146724,tiger:cfcc,A41,cfcc
416146724,tiger:county,"Alameda, CA",count
416146724,tiger:zip_left,94602,zip_l
416146724,tiger:name_base,Fruitvale,name_
416146724,tiger:name_type,Ave,name_
416146724,turn:lanes:backward,left|,lane
416147494,foot,yes,regular
416147494,name,International Boulevard,regular
416147494,oneway,yes,regular
416147494,bicycle,yes,regular
416147494,highway,primary,regular
416147494,old_name,E 14th St,regular
416147494,sidewalk,right,regular
416147494,tiger:cfcc,A31,cfcc
416147494,tiger:county,"Alameda, CA",count
416147494,tiger:reviewed,no,revie
416147494,tiger:zip_left,94541,zip_l
416147494,tiger:name_base,14th,name_
416147494,tiger:name_type,St,name_
416147494,tiger:zip_right,94541,zip_r
416147494,tiger:name_direction_prefix,E,name_
416157642,cycleway,lane,regular
416157642,highway,secondary,regular
416157642,name,Oak Street,regular
416157642,oneway,yes,regular
416157642,sidewalk,right,regular
416157642,tiger:cfcc,A41,cfcc
416157642,tiger:county,"Alameda, CA",count
416157642,tiger:name_base,Oak,name_
416157642,tiger:name_type,St,name_
416157642,tiger:zip_left,94607,zip_l
416157642,tiger:zip_right,94607,zip_r
416157642,turn:lanes,left||,lane
416160404,name,8th Street,regular
416160404,oneway,yes,regular
416160404,highway,secondary,regular
416160404,sidewalk,both,regular
416160404,turn:lanes,left|left||,lane
416161528,name,8th Street,regular
416161528,oneway,yes,regular
416161528,highway,secondary,regular
416161528,cycleway,lane,regular
416161528,sidewalk,both,regular
416161528,turn:lanes,left||,lane
416162576,bicycle,yes,regular
416162576,cycleway,lane,regular
416162576,foot,yes,regular
416162576,highway,secondary,regular
416162576,lanes,2,regular
416162576,name,Madison Street,regular
416162576,oneway,yes,regular
416162576,sidewalk,both,regular
416162576,surface,asphalt,regular
416162576,tiger:cfcc,A41,cfcc
416162576,tiger:county,"Alameda, CA",count
416162576,tiger:name_base,Madison,name_
416162576,tiger:name_type,St,name_
416162576,tiger:zip_left,94612,zip_l
416162576,tiger:zip_right,94612,zip_r
416162576,turn:lanes,left|left;through,lane
416164987,foot,yes,regular
416164987,name,Telegraph Avenue,regular
416164987,lanes,4,regular
416164987,highway,secondary,regular
416164987,surface,paved,regular
416164987,sidewalk,both,regular
416164987,tiger:cfcc,A41,cfcc
416164987,tiger:county,"Alameda, CA",count
416164987,tiger:zip_left,94705,zip_l
416164987,tiger:name_base,Telegraph,name_
416164987,tiger:name_type,Ave,name_
416164987,tiger:zip_right,94705,zip_r
416170389,cycleway,shared_lane,regular
416170389,highway,secondary,regular
416170389,lanes,2,regular
416170389,name,40th Street,regular
416170389,oneway,yes,regular
416170389,sidewalk,right,regular
416170389,tiger:cfcc,A41,cfcc
416170389,tiger:county,"Alameda, CA",count
416170389,tiger:name_base,40th,name_
416170389,tiger:name_type,St,name_
416170389,tiger:reviewed,no,revie
416170402,cycleway,lane,regular
416170402,highway,secondary,regular
416170402,maxspeed,30 mph,regular
416170402,name,40th Street,regular
416170402,oneway,yes,regular
416170402,sidewalk,right,regular
416170402,tiger:cfcc,A41,cfcc
416170402,tiger:county,"Alameda, CA",count
416170402,tiger:name_base,40th,name_
416170402,tiger:name_type,Street,name_
416170402,tiger:reviewed,no,revie
416170402,turn:lanes,left||,lane
416170415,name,West MacArthur Boulevard,regular
416170415,phone,+1-510-658-7170,regular
416170415,name_1,MacArthur Boulevard,regular
416170415,oneway,yes,regular
416170415,highway,secondary,regular
416170415,website,www.piedmontisyourhome.com,regular
416170415,sidewalk,right,regular
416170415,tiger:cfcc,A41,cfcc
416170415,tiger:county,"Alameda, CA",count
416170415,tiger:reviewed,no,revie
416170415,tiger:name_base,MacArthur,name_
416170415,tiger:name_type,Blvd,name_
416170415,tiger:name_base_1,MacArthur,name_
416170415,tiger:name_type_1,Blvd,name_
416170415,tiger:name_direction_prefix,W,name_
416172730,name,Regatta Boulevard,regular
416172730,highway,tertiary,regular
416172730,tiger:cfcc,A41,cfcc
416172730,tiger:county,"Contra Costa, CA",count
416172730,tiger:reviewed,no,revie
416172730,tiger:zip_left,94804,zip_l
416172730,tiger:name_base,Regatta,name_
416172730,tiger:name_type,Blvd,name_
416172730,tiger:zip_right,94804,zip_r
416172730,tiger:zip_left_1,94804,zip_l
416172730,tiger:zip_left_2,94804,zip_l
416172730,tiger:zip_right_1,94804,zip_r
416172730,turn:lanes:backward,|merge_to_left,lane
416173917,name,Carlson Boulevard,regular
416173917,oneway,-1,regular
416173917,highway,secondary,regular
416173917,maxspeed,35 mph,regular
416173917,tiger:cfcc,A41,cfcc
416173917,tiger:county,"Contra Costa, CA",count
416173917,tiger:reviewed,no,revie
416173917,tiger:zip_left,94530:94801,zip_l
416173917,tiger:name_base,22nd:Carlson,name_
416173917,tiger:name_type,Blvd:St,name_
416173917,tiger:zip_right,94530:94801,zip_r
416173927,name,Carlson Boulevard,regular
416173927,oneway,yes,regular
416173927,highway,secondary,regular
416173927,maxspeed,35 mph,regular
416173927,tiger:cfcc,A41,cfcc
416173927,tiger:county,"Contra Costa, CA",count
416173927,tiger:reviewed,no,revie
416173927,tiger:zip_left,94530:94801,zip_l
416173927,tiger:name_base,22nd:Carlson,name_
416173927,tiger:name_type,Blvd:St,name_
416173927,tiger:zip_right,94530:94801,zip_r
416191484,name,Mountain Boulevard,regular
416191484,lanes,1,regular
416191484,oneway,yes,regular
416191484,highway,tertiary,regular
416191484,tiger:cfcc,A41,cfcc
416191484,tiger:county,"Alameda, CA",count
416191484,tiger:zip_left,94611,zip_l
416191484,tiger:name_base,Mountain,name_
416191484,tiger:name_type,Blvd,name_
416191484,tiger:zip_right,94611,zip_r
416196601,highway,secondary,regular
416196601,lanes,3,regular
416196601,maxspeed,30 mph,regular
416196601,name,Park Boulevard,regular
416196601,note,Oakland Potlatch Fubar,regular
416196601,oneway,yes,regular
416196601,sidewalk,right,regular
416196601,turn:lanes,left||,lane
416483451,building,yes,regular
416692587,source,Bing,regular
416692587,building,yes,regular
416692619,source,Bing,regular
416692619,building,yes,regular
416692642,amenity,parking,regular
416745743,source,Bing,regular
416745743,building,yes,regular
416813357,oneway,yes,regular
416813357,highway,service,regular
416813357,service,driveway,regular
416936145,name,West Winton Avenue,regular
416936145,oneway,yes,regular
416936145,highway,secondary,regular
416936145,tiger:cfcc,A41,cfcc
416936145,turn:lanes,left|||,lane
416936145,tiger:county,"Alameda, CA",count
416936145,tiger:reviewed,no,revie
416936145,tiger:zip_left,94545,zip_l
416936145,tiger:name_base,Winton,name_
416936145,tiger:name_type,Ave,name_
416936145,tiger:zip_right,94545,zip_r
416936145,tiger:name_direction_prefix,W,name_
416943024,name,Hesperian Boulevard,regular
416943024,highway,primary,regular
416943024,cycleway,lane,regular
416943024,tiger:cfcc,A41,cfcc
416943024,tiger:county,"Alameda, CA",count
416943024,tiger:zip_left,94545,zip_l
